LONGITUDE,LATITUDE,Haul_Index,F_LPUE,Depth,Temperature,Salinity,Distance_to_Shore,,Current_Speed,Cuckoo,Thornback,Blonde,Spotted
-4.40085,54.0034,BTS-VIIa/424/92/1996,0,45.26,14.889,34.097,15620.5,,1.14,2,0,0,0
-4.99585,54.03995,BTS-VIIa/425/125/1996,0,72.35,14.353,34.177,12041.59473,,0.69,0,0,0,0
-3.2917,53.9625,BTS-VIIa/12/100/1996,0,14.81,16.251,33.424,11704.69922,,0.95,0,0,0,0
-3.9125,54.05255,BTS-VIIa/22/103/1996,35.11538462,46.06,15.386,34.037,35341.19531,,0.75,0,0,0,0
-5.54165,54.06995,BTS-VIIa/444/126/1996,59.67369584,63.91,13.375,34.182,19313.20703,,0.3,0,0,0,0
-3.4017,54.17995,BTS-VIIa/10/101/1996,0,11.06,15.781,33.897,4242.640625,,0.49,0,0,0,0
-3.64005,54.175,BTS-VIIa/19/102/1996,67.47716837,28.96,15.607,34.018,17888.54492,,0.43,0,0,0,0
-5.80335,54.14335,BTS-VIIa/203/127/1996,0,24.84,14.223,34.215,5830.95166,,0.21,0,0,0,0
-3.9092,54.3491,BTS-VIIa/18/104/1996,55.44740254,38.91,15.72,33.985,24758.83594,,0.55,0,0,0,0
-3.48745,54.26005,BTS-VIIa/9/106/1996,0,12.88,15.851,33.899,5385.164551,,0.5,0,0,0,0
-3.65745,54.3991,BTS-VIIa/17/105/1996,0,22.59,15.965,33.661,9219.543945,,0.51,0,0,0,0
-3.68505,54.4858,BTS-VIIa/16/109/1996,0,20.98,15.939,33.403,3605.55127,,0.57,0,0,0,0
-3.63995,54.6016,BTS-VIIa/7/110/1996,0,9.04,15.882,33.21,4123.105469,,0.53,0,0,0,0
-3.2983,53.63915,BTS-VIIa/30/148/1996,0,15.91,16.915,33.974,15231.54688,,0.67,0,0,0,0
-3.76745,53.7425,BTS-VIIa/54/144/1996,0,37.66,16.272,34.003,46389.65234,,0.85,0,0,0,0
-3.27835,53.7058,BTS-VIIa/28/147/1996,0,15.98,16.79,33.816,16763.05469,,0.72,0,0,0,0
-3.58415,53.66255,BTS-VIIa/47/152/1996,0,30.79,16.729,33.933,33837.84766,,0.81,0,0,0,0
-3.68005,53.5117,BTS-VIIa/49/151/1996,0,31.19,16.884,34.064,22135.94531,,0.86,0,0,0,0
-3.2867,53.5559,BTS-VIIa/31/149/1996,0,10.77,16.923,34.048,12000,,0.67,0,0,0,0
-4.0316,53.5075,BTS-VIIa/55/155/1996,0,37.13,16.45,34.065,21633.30859,,1.06,0,0,0,0
-3.3925,53.4634,BTS-VIIa/32/150/1996,0,14.99,16.649,34.092,13038.4043,,0.81,0,0,0,0
-4.2916,52.38005,BTS-VIIa/321/74/1996,0,16.69,17.112,34.178,12083.0459,,0.42,0,2,0,0
-4.74995,52.42745,BTS-VIIa/416/73/1996,0,41.93,15.82,34.439,33136.08203,,0.78,4,4,0,0
-5.84245,52.48585,BTS-VIIa/430/80/1996,0,70.18,14.663,34.389,25632.01172,,1.4,0,0,0,0
-4.36585,52.64245,BTS-VIIa/316/75/1996,0,15.94,16.659,34.246,16492.42188,,0.43,0,0,0,0
-4.4817,52.7308,BTS-VIIa/309/76/1996,0,28.91,16.565,34.133,6708.203613,,0.51,0,6,0,0
-6.09255,52.82665,BTS-VIIa/233/81/1996,0,9.47,16.074,34.237,1414.213501,,0.77,0,0,0,0
-4.3008,52.86915,BTS-VIIa/312/77/1996,0,14.05,16.614,33.954,2236.068115,,0.19,0,0,0,0
-5.35505,52.99165,BTS-VIIa/441/84/1996,0,71.72,14.746,34.244,44011.36328,,1.5,0,0,0,0
-4.8208,52.99585,BTS-VIIa/442/88/1996,0,61.36,15.14,34.577,16278.82031,,1.19,0,0,0,0
-4.68665,53.1967,BTS-VIIa/302/89/1996,0,37.83,15.5,34.396,7810.25,,1.16,0,0,0,0
-5.73745,53.12585,BTS-VIIa/440/83/1996,0,17.39,15.31,34.185,21000,,1.14,0,0,0,2
-5.2241,53.1734,BTS-VIIa/421/85/1996,0,124.11,14.618,34.356,38600.51563,,1.37,0,0,0,0
-5.9033,53.43165,BTS-VIIa/220/133/1996,71.14282008,40.77,14.827,34.209,10000,,0.67,0,0,0,0
-5.01335,53.5184,BTS-VIIa/447/90/1996,0,48.36,14.605,34.215,32557.64063,,1.26,2,2,0,0
-4.2517,53.51995,BTS-VIIa/419/138/1996,0,40.71,16.228,34.135,12649.11035,,1.41,0,0,0,0
-5.3817,53.4541,BTS-VIIa/409/135/1996,53.27118616,80.08,13.821,34.2,42426.40625,,1.1,0,0,0,0
-6.10005,53.60005,BTS-VIIa/214/132/1996,207.6338283,10.33,15.721,34.184,2236.068115,,0.47,0,0,0,0
-5.45665,53.6116,BTS-VIIa/408/134/1996,62.85635549,99.37,12.253,34.21,39849.71484,,0.78,0,0,0,0
-3.1517,53.70995,BTS-VIIa/27/97/1996,0,4.8,16.82,33.021,8602.325195,,0.57,0,0,0,0
-5.88,53.7208,BTS-VIIa/213/131/1996,61.43814433,49.84,13.567,34.185,20518.2832,,0.43,0,0,0,0
-3.95585,54.5784,BTS-VIIa/15/115/1996,0,32.27,16.157,33.834,21023.79688,,0.69,0,0,0,0
-4.1292,54.72995,BTS-VIIa/14/118/1996,0,20.5,15.737,33.744,5385.164551,,0.61,0,0,0,0
-3.8108,54.665,BTS-VIIa/6/112/1996,0,20.23,16.119,33.67,14764.82324,,0.69,0,0,0,0
-3.6267,54.6809,BTS-VIIa/5/111/1996,0,15.38,15.891,33.369,4472.13623,,0.9,0,0,0,0
-5.92085,53.8092,BTS-VIIa/213/85/1997,64.95243258,41.12,13.618,34.189,19026.29883,,0.35,0,0,0,0
-4.7859,53.7534,BTS-VIIa/401/103/1997,0,72.35,14.777,34.155,33000,,0.98,2,0,0,0
-3.90165,53.86005,BTS-VIIa/53/22/1997,0,38.94,15.727,34.029,48836.46094,,0.92,0,0,0,0
-4.13,53.7842,BTS-VIIa/423/101/1997,0,44,15.836,34.059,43324.35938,,1.14,0,0,0,0
-3.5608,53.83755,BTS-VIIa/43/65/1997,0,23.38,16.35,33.926,33241.53906,,0.76,0,0,0,0
-5.13255,53.8583,BTS-VIIa/405/95/1997,64.49907273,66.26,14.44,34.177,29732.13672,,0.62,0,0,0,0
-6.0483,53.93085,BTS-VIIa/206/86/1997,65.08269584,23.27,13.936,34.19,8602.325195,,0.21,0,0,0,0
-3.82085,53.9634,BTS-VIIa/42/24/1997,0,33.44,15.568,34.027,39924.92969,,0.75,0,0,0,0
-3.3284,53.8866,BTS-VIIa/23/60/1997,0,11.88,16.551,33.646,18000,,0.89,0,0,0,0
-3.55835,53.975,BTS-VIIa/41/25/1997,0,23.45,16.118,33.934,24186.77344,,0.69,0,0,0,0
-4.5167,53.9742,BTS-VIIa/424/100/1997,0,38.54,14.86,34.103,12083.0459,,1.33,0,0,0,0
-4.99995,54.0559,BTS-VIIa/425/96/1997,0,71.46,14.304,34.18,12000,,0.67,0,0,0,0
-3.2941,53.9492,BTS-VIIa/12/58/1997,0,17.85,16.418,33.467,13000,,0.92,0,0,0,0
-3.92335,54.0483,BTS-VIIa/22/27/1997,0,44.36,15.398,34.037,34885.52734,,0.77,0,0,0,0
-5.4875,54.135,BTS-VIIa/444/89/1997,0,52.27,13.496,34.185,15556.34863,,0.35,0,0,0,0
-3.40005,54.18835,BTS-VIIa/10/57/1997,0,10,15.781,33.897,3605.55127,,0.49,0,0,0,0
-3.6325,54.1758,BTS-VIIa/19/29/1997,67.47716837,28.49,15.607,34.018,17888.54492,,0.43,0,0,0,0
-5.79585,54.2241,BTS-VIIa/203/88/1997,0,10.26,14.687,34.264,2828.427002,,0.25,0,0,0,0
-3.48,54.33005,BTS-VIIa/9/33/1997,0,16.48,15.73,33.789,4242.640625,,0.55,0,0,0,0
-3.905,54.3534,BTS-VIIa/18/53/1997,29.86020305,39.87,15.72,33.985,24083.18945,,0.55,0,0,0,0
-3.66585,54.39,BTS-VIIa/17/34/1997,0,23.63,15.999,33.635,9219.543945,,0.52,0,0,0,0
-3.68585,54.48495,BTS-VIIa/16/35/1997,0,20.56,15.99,33.425,5000,,0.52,0,0,0,0
-3.63755,54.60335,BTS-VIIa/7/37/1997,0,9.08,15.882,33.21,4123.105469,,0.53,0,0,0,0
-3.84495,54.61,BTS-VIIa/15/51/1997,0,25.4,16.183,33.717,17029.38672,,0.6,0,0,0,0
-3.8216,54.6584,BTS-VIIa/6/40/1997,0,21.19,16.146,33.678,15811.3877,,0.66,0,0,0,0
-4.22005,54.6883,BTS-VIIa/14/49/1997,0,33.35,16.103,33.758,8246.210938,,0.73,0,0,0,0
-3.6267,54.6792,BTS-VIIa/5/38/1997,0,15.38,15.891,33.369,4472.13623,,0.9,0,0,0,0
-4.58505,54.71745,BTS-VIIa/2/47/1997,0,12.14,15.608,33.858,3162.277588,,0.85,2,0,0,0
-4.2942,52.39415,BTS-VIIa/321/10/1997,0,16.27,17.028,34.188,12369.31738,,0.41,0,0,0,0
-4.8309,52.385,BTS-VIIa/416/12/1997,0,46.64,15.748,34.475,29410.88281,,0.86,0,0,0,0
-4.36755,52.6375,BTS-VIIa/316/13/1997,0,15.71,16.659,34.246,16278.82031,,0.43,0,0,0,0
-4.1775,52.85,BTS-VIIa/313/14/1997,0,11.17,16.511,34.112,4000,,0.17,0,0,0,0
-5.225,53.1984,BTS-VIIa/421/106/1997,43.97312069,118.17,14.589,34.341,37656.33984,,1.34,4,0,0,0
-4.2159,53.33745,BTS-VIIa/40/80/1997,0,8.94,16.442,34.166,1000,,0.53,0,0,0,0
-3.8166,53.37165,BTS-VIIa/37/75/1997,0,14.59,16.618,34.222,4472.13623,,0.77,0,0,0,0
-3.9958,53.37835,BTS-VIIa/38/76/1997,0,19.58,16.734,34.166,8062.257813,,0.78,0,2,0,0
-3.69085,53.395,BTS-VIIa/36/74/1997,0,13.57,16.925,34.164,10000,,0.76,0,0,0,0
-3.42085,53.4608,BTS-VIIa/32/69/1997,0,16.92,16.654,34.089,13341.66406,,0.81,0,0,0,0
-4.2675,53.51755,BTS-VIIa/419/78/1997,0,39.73,16.249,34.142,12369.31738,,1.45,0,0,0,0
-5.38505,53.4683,BTS-VIIa/-9/83/1997,53.96538494,84.37,13.827,34.201,42296.57422,,1.09,0,0,0,0
-5.0984,53.4759,BTS-VIIa/447/104/1997,31.78138633,82.44,14.243,34.212,33600.59375,,1.22,0,0,0,2
-3.6791,53.55995,BTS-VIIa/49/70/1997,0,32.99,16.799,34.011,26925.82227,,0.85,0,0,0,0
-4.0409,53.56755,BTS-VIIa/55/77/1997,0,44.88,16.369,34.056,24758.83594,,1.12,0,0,0,0
-3.27755,53.5508,BTS-VIIa/31/67/1997,0,9.6,16.901,34.082,12000,,0.68,0,0,0,0
-3.63915,53.6108,BTS-VIIa/47/19/1997,0,28.61,16.752,33.968,33526.10938,,0.83,0,0,0,0
-5.4675,53.7117,BTS-VIIa/408/84/1997,61.5945814,102.64,11.439,34.228,42720.01953,,0.57,0,0,0,0
-3.3384,53.6283,BTS-VIIa/30/66/1997,0,18.19,16.929,33.956,17888.54492,,0.69,0,0,0,0
-3.1509,53.7867,BTS-VIIa/27/62/1997,0,9,16.646,33.674,7000,,0.62,0,0,0,0
-3.76915,53.74415,BTS-VIIa/54/20/1997,0,38.01,16.233,34.005,46389.65234,,0.86,0,0,0,0
-3.2783,53.7008,BTS-VIIa/28/61/1997,0,15.37,16.792,33.853,17088.00781,,0.69,0,0,0,0
-5.72415,53.1183,BTS-VIIa/440/176/1997,0,16.01,15.33,34.186,22000,,1.19,2,0,2,0
-5.95755,53.31415,BTS-VIIa/229/175/1997,0,22.6,15.541,34.255,8485.28125,,0.66,2,0,0,0
-5.89915,53.41415,BTS-VIIa/220/173/1997,25.62103441,40.77,14.764,34.203,11313.70801,,0.69,0,0,0,0
-6.0991,53.60255,BTS-VIIa/214/172/1997,207.6338283,10.02,15.721,34.184,3162.277588,,0.43,0,0,0,0
-5.81915,52.55995,BTS-VIIa/430/166/1997,0,60.8,14.849,34.258,26019.22461,,1.38,0,0,0,0
-4.48335,52.735,BTS-VIIa/309/181/1997,0,28.12,16.482,34.155,6708.203613,,0.52,0,8,0,0
-6.11245,52.75085,BTS-VIIa/233/168/1997,0,11.88,16.097,34.243,2236.068115,,0.8,0,0,0,0
-4.8158,53.00255,BTS-VIIa/442/182/1997,0,62.17,15.14,34.577,17691.80664,,1.19,0,0,0,0
-5.3825,52.9225,BTS-VIIa/441/177/1997,0,62.24,14.768,34.244,41593.26953,,1.49,4,0,0,2
-4.4183,53.0809,BTS-VIIa/305/184/1997,0,11.66,15.886,34.431,5385.164551,,0.27,0,0,0,0
-4.69,53.2108,BTS-VIIa/302/185/1997,0,36.77,15.512,34.387,7211.102539,,1.28,0,0,0,2
-3.5533,53.83755,BTS-VIIa/43/154/1998,0,22.63,16.382,33.922,32557.64063,,0.77,0,0,0,0
-3.98005,53.8034,BTS-VIIa/53/160/1998,0,39.34,15.885,34.032,47885.28125,,0.99,0,0,0,0
-5.2583,53.8359,BTS-VIIa/405/138/1998,58.35263747,70.04,14.137,34.195,37202.15234,,0.59,0,0,0,0
-6.1083,53.86505,BTS-VIIa/206/121/1998,59.6125718,28.24,14.026,34.196,10049.875,,0.23,0,0,0,0
-3.3234,53.8892,BTS-VIIa/23/200/1998,0,11.92,16.551,33.646,18000,,0.89,0,0,0,0
-3.88,53.8942,BTS-VIIa/42/157/1998,0,37.82,15.642,34.032,46518.8125,,0.87,0,0,0,0
-3.6241,53.91415,BTS-VIIa/41/155/1998,0,28.11,16.059,33.969,30805.84375,,0.73,0,0,0,0
-4.3959,54.0109,BTS-VIIa/424/167/1998,0,46.48,14.889,34.097,14866.06836,,1.14,0,0,0,0
-3.2917,53.9534,BTS-VIIa/12/198/1998,0,16.75,16.251,33.424,12649.11035,,0.95,0,0,0,0
-4.97245,53.97585,BTS-VIIa/425/133/1998,0,48.25,14.447,34.169,13601.4707,,0.78,0,0,0,0
-3.79005,54.07,BTS-VIIa/22/87/1998,0,41.08,15.379,34.033,34000,,0.64,0,0,0,0
-5.53835,54.0716,BTS-VIIa/444/119/1998,432.3804351,64.62,13.375,34.182,19313.20703,,0.3,0,0,0,0
-3.6316,54.1742,BTS-VIIa/19/89/1998,67.47716837,28.49,15.607,34.018,17888.54492,,0.43,0,0,0,0
-3.40245,54.1967,BTS-VIIa/10/92/1998,0,9.56,15.764,33.899,3162.277588,,0.5,0,0,0,0
-5.7917,54.1491,BTS-VIIa/203/117/1998,0,22.03,14.233,34.216,5385.164551,,0.19,0,0,0,0
-3.90665,54.35255,BTS-VIIa/18/100/1998,29.86020305,39.71,15.72,33.985,24083.18945,,0.55,0,0,0,0
-3.49915,54.2575,BTS-VIIa/9/196/1998,0,17.24,15.851,33.899,7280.109863,,0.5,0,0,0,0
-3.6633,54.39665,BTS-VIIa/17/101/1998,0,23.23,15.965,33.661,9219.543945,,0.51,0,0,0,0
-3.6884,54.4825,BTS-VIIa/16/102/1998,0,20.56,15.99,33.425,5000,,0.52,0,0,0,0
-3.84335,54.62245,BTS-VIIa/15/188/1998,0,24.72,16.182,33.699,17262.67578,,0.62,0,0,0,0
-3.72835,54.57665,BTS-VIIa/7/194/1998,0,19.88,15.992,33.618,8944.272461,,0.43,0,0,0,0
-3.7034,54.70995,BTS-VIIa/6/190/1998,0,5.72,15.843,33.49,10000,,0.9,0,0,0,0
-4.12665,54.7283,BTS-VIIa/14/186/1998,0,20.48,15.743,33.735,5385.164551,,0.63,0,0,0,0
-3.62245,54.6842,BTS-VIIa/5/192/1998,0,16.14,15.875,33.432,4242.640625,,0.92,0,2,0,0
-5.2291,53.19835,BTS-VIIa/421/226/1998,43.97312069,120.69,14.584,34.34,37656.33984,,1.35,2,0,0,0
-5.95415,53.2408,BTS-VIIa/229/245/1998,0,29.19,15.348,34.227,10295.63086,,0.7,2,0,0,0
-4.0967,53.34085,BTS-VIIa/40/218/1998,0,7.99,16.45,34.209,3000,,0.59,0,2,0,0
-3.81745,53.37165,BTS-VIIa/37/215/1998,0,14.59,16.618,34.222,4472.13623,,0.77,0,0,0,0
-3.85835,53.3875,BTS-VIIa/38/217/1998,0,16.4,16.755,34.212,6000,,0.79,0,0,0,0
-3.5825,53.41245,BTS-VIIa/36/219/1998,0,12.02,16.875,34.142,12529.96484,,0.8,0,0,0,0
-5.9009,53.41505,BTS-VIIa/220/126/1998,25.62103441,40.83,14.764,34.203,11313.70801,,0.69,0,0,0,0
-5.2816,53.5158,BTS-VIIa/409/147/1998,26.47727273,65.28,14.029,34.203,46324.94141,,1.08,2,0,0,0
-3.4084,53.45755,BTS-VIIa/32/206/1998,0,15.84,16.654,34.089,12165.52539,,0.81,0,0,0,0
-4.26995,53.5191,BTS-VIIa/419/222/1998,0,40.39,16.189,34.146,12369.31738,,1.47,0,0,0,0
-4.9967,53.53005,BTS-VIIa/447/149/1998,0,51.17,14.681,34.216,32249.03125,,1.28,0,2,0,0
-4.0375,53.5758,BTS-VIIa/55/220/1998,0,45.84,16.342,34.049,25455.8457,,1.12,0,0,0,0
-3.73335,53.4991,BTS-VIIa/49/210/1998,0,32.55,16.84,34.06,20396.07813,,0.87,0,2,0,0
-3.2658,53.5492,BTS-VIIa/31/205/1998,0,8.38,16.901,34.082,11000,,0.68,0,0,0,0
-3.6475,53.60755,BTS-VIIa/47/208/1998,0,29.68,16.752,33.968,32572.99414,,0.83,0,0,0,0
-6.0991,53.60495,BTS-VIIa/214/125/1998,207.6338283,10.02,15.721,34.184,3162.277588,,0.43,0,0,0,0
-3.33245,53.6317,BTS-VIIa/30/203/1998,0,18,16.929,33.953,17888.54492,,0.69,0,0,0,0
-5.4558,53.62255,BTS-VIIa/408/144/1998,62.85635549,99.87,12.253,34.21,40162.17188,,0.78,0,0,0,0
-3.3191,53.77505,BTS-VIIa/28/153/1998,0,14.84,16.733,33.842,18000,,0.8,0,0,0,0
-3.16755,53.66585,BTS-VIIa/27/151/1998,0,7.04,16.725,33.999,8944.272461,,0.52,0,0,0,0
-3.78,53.7416,BTS-VIIa/54/159/1998,0,38.1,16.233,34.005,46270.94141,,0.86,0,0,0,0
-4.74755,53.8275,BTS-VIIa/401/165/1998,0,67.68,14.649,34.148,25317.97852,,1,2,0,0,0
-4.20585,53.82995,BTS-VIIa/423/162/1998,0,45.8,15.612,34.072,38013.15625,,1.16,0,0,0,2
-5.8966,53.74165,BTS-VIIa/213/123/1998,57.9121421,46.63,13.594,34.186,21400.93359,,0.42,0,0,0,0
-4.2917,52.39665,BTS-VIIa/321/82/1998,0,16.29,17.028,34.188,12369.31738,,0.41,0,0,0,0
-4.7491,52.41755,BTS-VIIa/416/80/1998,0,39.19,15.836,34.437,32140.31641,,0.78,0,0,0,0
-5.8484,52.48495,BTS-VIIa/430/249/1998,0,69.53,14.659,34.397,25632.01172,,1.4,2,0,0,0
-4.3366,52.6391,BTS-VIIa/316/84/1998,0,16.95,16.702,34.231,14142.13574,,0.43,0,0,0,0
-4.48915,52.73005,BTS-VIIa/309/234/1998,0,29.27,16.565,34.133,6324.555176,,0.51,0,2,0,0
-4.1808,52.84745,BTS-VIIa/313/236/1998,0,10.14,16.511,34.112,3605.55127,,0.17,0,2,0,0
-6.11005,52.7575,BTS-VIIa/233/247/1998,0,12.85,16.097,34.243,2000,,0.8,0,0,0,0
-5.3525,52.98995,BTS-VIIa/441/241/1998,0,71.72,14.746,34.244,44011.36328,,1.5,2,0,0,0
-4.8675,52.93745,BTS-VIIa/442/232/1998,0,58.84,15.185,34.597,14142.13574,,1.31,0,0,0,0
-4.4983,53.0241,BTS-VIIa/305/230/1998,0,17.21,15.462,34.494,5656.854004,,0.46,0,4,0,0
-5.7459,53.19335,BTS-VIIa/440/243/1998,145.9251459,33.66,15.195,34.18,21840.33008,,0.98,0,0,0,0
-4.65,53.1392,BTS-VIIa/302/228/1998,0,37.39,15.305,34.468,12529.96484,,0.88,0,0,0,2
-4.22415,54.68255,BTS-VIIa/14/164/1999,0,32.7,16.103,33.758,8246.210938,,0.73,0,0,0,0
-3.6267,54.67495,BTS-VIIa/5/154/1999,0,14.49,15.891,33.369,4472.13623,,0.9,0,0,0,0
-4.5842,54.71505,BTS-VIIa/2/162/1999,0,12.14,15.608,33.858,3162.277588,,0.85,0,0,0,0
-4.2233,53.3509,BTS-VIIa/40/106/1999,0,2.42,16.48,34.15,1000,,0.53,0,0,0,0
-3.80495,53.36995,BTS-VIIa/37/104/1999,0,13.99,16.703,34.209,4472.13623,,0.78,0,0,0,0
-3.97495,53.37585,BTS-VIIa/38/105/1999,0,19.94,16.742,34.179,7810.25,,0.74,0,0,0,0
-3.6934,53.40745,BTS-VIIa/36/102/1999,0,17.74,16.95,34.163,10816.6543,,0.78,0,0,0,0
-5.905,53.4275,BTS-VIIa/220/188/1999,25.62103441,40.59,14.827,34.209,10630.14648,,0.67,0,0,0,0
-3.42495,53.4584,BTS-VIIa/32/109/1999,0,16.69,16.654,34.089,12369.31738,,0.81,0,0,0,0
-5.2884,53.51495,BTS-VIIa/409/190/1999,26.47727273,64.68,14.027,34.202,47169.90625,,1.07,2,0,0,0
-5.0134,53.5192,BTS-VIIa/447/192/1999,0,46.61,14.684,34.214,32557.64063,,1.27,0,0,0,4
-3.67755,53.56165,BTS-VIIa/49/110/1999,0,33.01,16.799,34.011,26925.82227,,0.85,0,0,0,0
-4.03915,53.575,BTS-VIIa/55/100/1999,0,45.84,16.342,34.049,25455.8457,,1.12,0,0,0,4
-4.1983,53.4842,BTS-VIIa/419/98/1999,0,38,16.426,34.121,10630.14648,,1.34,0,0,0,0
-3.30165,53.5583,BTS-VIIa/31/113/1999,0,11.89,16.923,34.048,13000,,0.67,0,0,0,0
-3.5816,53.66245,BTS-VIIa/47/111/1999,0,30.79,16.729,33.933,33837.84766,,0.81,0,0,0,0
-3.2283,53.6717,BTS-VIIa/30/115/1999,0,11.99,16.786,33.981,12649.11035,,0.61,0,0,0,0
-6.0984,53.6008,BTS-VIIa/214/187/1999,207.6338283,10.33,15.721,34.184,2236.068115,,0.47,0,0,0,0
-5.4534,53.61755,BTS-VIIa/408/180/1999,62.85635549,99.32,12.253,34.21,39849.71484,,0.78,0,0,0,0
-3.165,53.66495,BTS-VIIa/27/117/1999,0,7.04,16.725,33.999,8944.272461,,0.52,0,0,0,0
-3.23415,53.7508,BTS-VIIa/28/116/1999,0,12.4,16.775,33.705,12041.59473,,0.73,0,0,0,0
-3.78085,53.7416,BTS-VIIa/54/122/1999,0,38.1,16.233,34.005,46270.94141,,0.86,0,0,0,0
-5.9191,53.8025,BTS-VIIa/213/184/1999,64.95243258,41.21,13.618,34.189,19000,,0.35,0,0,0,0
-4.1975,53.82245,BTS-VIIa/423/124/1999,0,47.04,15.694,34.072,38832.97656,,1.17,0,0,0,0
-4.78745,53.7525,BTS-VIIa/401/177/1999,0,72.35,14.777,34.155,33000,,0.98,0,0,0,0
-3.9467,53.8667,BTS-VIIa/53/126/1999,0,40.75,15.679,34.034,45453.27344,,0.95,2,0,0,0
-3.5559,53.8359,BTS-VIIa/43/121/1999,0,22.63,16.382,33.922,32557.64063,,0.77,0,0,0,0
-5.2459,53.83505,BTS-VIIa/405/178/1999,58.35263747,62.95,14.137,34.195,37013.51172,,0.59,2,0,0,0
-6.1108,53.8717,BTS-VIIa/206/185/1999,51.46917709,27.95,14.026,34.196,10049.875,,0.23,0,0,0,0
-3.3384,53.88415,BTS-VIIa/23/120/1999,0,11.83,16.554,33.711,19000,,0.85,0,0,0,0
-3.8041,53.96585,BTS-VIIa/42/128/1999,0,32.9,15.583,34.025,39000,,0.73,0,0,0,0
-4.2908,52.3741,BTS-VIIa/321/87/1999,0,16.93,17.112,34.178,12529.96484,,0.42,0,0,0,0
-4.7991,52.4475,BTS-VIIa/416/84/1999,0,47.13,15.742,34.456,34058.77344,,0.82,0,0,0,0
-5.83745,52.5025,BTS-VIIa/430/203/1999,0,69.27,14.663,34.389,25000,,1.4,0,0,0,0
-4.4325,52.6525,BTS-VIIa/316/89/1999,0,16.44,16.679,34.201,15231.54688,,0.44,0,0,0,0
-4.5766,52.6984,BTS-VIIa/309/92/1999,0,37.92,16.335,34.251,9848.857422,,0.55,0,6,0,0
-6.1117,52.75495,BTS-VIIa/233/201/1999,0,12.55,16.097,34.243,2000,,0.8,0,0,0,0
-4.2608,52.79585,BTS-VIIa/313/90/1999,0,11.79,16.665,34.135,8062.257813,,0.27,0,0,0,0
-4.81995,52.9958,BTS-VIIa/442/93/1999,0,61.36,15.14,34.577,16278.82031,,1.19,0,0,0,0
-5.38085,52.9208,BTS-VIIa/441/197/1999,0,61.5,14.768,34.244,41593.26953,,1.49,0,0,0,0
-5.7483,53.1975,BTS-VIIa/440/199/1999,145.9251459,37.39,15.195,34.18,21189.62109,,0.98,2,0,0,2
-4.68745,53.20665,BTS-VIIa/302/95/1999,0,35.43,15.536,34.379,7211.102539,,1.27,0,0,0,0
-5.22245,53.1692,BTS-VIIa/421/196/1999,0,122.74,14.644,34.37,37643.05859,,1.39,4,0,0,0
-5.9441,53.20495,BTS-VIIa/229/200/1999,0,34.34,15.326,34.208,9055.385742,,0.78,0,0,0,0
-3.5525,53.9783,BTS-VIIa/41/129/1999,0,22.66,16.118,33.934,22825.42383,,0.69,0,0,0,0
-3.2791,54.00505,BTS-VIIa/12/133/1999,0,14.01,16.061,33.295,7211.102539,,0.92,0,0,0,0
-4.51665,53.9742,BTS-VIIa/424/137/1999,0,38.54,14.86,34.103,12083.0459,,1.33,2,0,0,0
-4.97245,53.9758,BTS-VIIa/425/175/1999,0,48.25,14.447,34.169,13601.4707,,0.78,0,0,0,0
-3.7933,54.06745,BTS-VIIa/22/139/1999,0,41.15,15.379,34.033,34000,,0.64,0,0,0,0
-5.48085,54.1442,BTS-VIIa/444/173/1999,0,50.15,13.58,34.185,14764.82324,,0.31,0,0,0,0
-3.42165,54.18915,BTS-VIIa/10/135/1999,0,12.38,15.932,33.893,5385.164551,,0.47,0,0,0,0
-3.6408,54.1784,BTS-VIIa/19/141/1999,67.47716837,28.99,15.555,34.021,17888.54492,,0.44,0,0,0,0
-5.7941,54.1508,BTS-VIIa/203/172/1999,0,22.63,14.233,34.216,5385.164551,,0.19,0,0,0,0
-3.4783,54.3325,BTS-VIIa/9/147/1999,0,19.74,15.73,33.789,4242.640625,,0.52,0,0,0,0
-3.92165,54.35495,BTS-VIIa/18/149/1999,30.4785794,38.98,15.744,33.982,24839.48438,,0.56,0,0,0,0
-3.65915,54.39755,BTS-VIIa/17/142/1999,0,22.94,15.965,33.661,9219.543945,,0.51,0,0,0,0
-3.6833,54.4884,BTS-VIIa/16/151/1999,0,20.98,15.939,33.403,3605.55127,,0.57,0,0,0,0
-3.6442,54.6016,BTS-VIIa/7/153/1999,0,9.09,15.882,33.21,4123.105469,,0.53,0,0,0,0
-3.9659,54.58745,BTS-VIIa/15/167/1999,0,32.14,16.163,33.829,21000,,0.7,0,0,0,0
-3.82085,54.6609,BTS-VIIa/6/156/1999,0,21.02,16.146,33.678,15811.3877,,0.66,0,0,0,0
-3.96415,54.58745,BTS-VIIa/15/152/2000,0,31.89,16.163,33.829,21000,,0.7,0,0,0,0
-3.73,54.70085,BTS-VIIa/6/153/2000,0,13.78,15.895,33.524,11180.33984,,0.84,0,0,0,0
-4.2209,54.6859,BTS-VIIa/14/157/2000,0,33.35,16.103,33.758,8246.210938,,0.73,0,0,0,0
-3.6291,54.6717,BTS-VIIa/5/151/2000,0,12.69,15.891,33.369,4123.105469,,0.9,0,0,0,0
-4.59085,54.72,BTS-VIIa/2/166/2000,0,10.81,15.608,33.861,2828.427002,,0.83,0,0,0,0
